# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Fri Nov 19 14:30:10 2021
#
# Command line:   ./nu -e KARMEN -f 4 -a PARAM_SCAN -t TH24=1.57 -p DM41,-2.0,2.0,80,LOGSCALE -p s22thmue,-4.01,-0.01,80,LOGSCALE 
#
# NU_RANK and/or NU_SIZE not defined. Assuming no parallelization.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   KARMEN
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   KARMEN
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
#   TH24 = 1.57
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    80  0x1
#     s22thmue,      -4.01,      -0.01,    80  0x1
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x0
#
# Initializing KARMEN and LSND codes ...
# General parameter scan
#
#                  DM41        s22thmue       chi2_NH          chi2_IH
                   1.35           -2.91     10.60216765     10.60216765
                   1.35           -2.86     11.11017083     11.11017083
                   1.35           -2.81     11.69076744     11.69076744
                   1.35           -2.76     12.35465711     12.35465711
                   1.35           -2.71     13.11409319     13.11409319
                   1.35           -2.66     13.98308997     13.98308997
                   1.35           -2.61     14.97765349     14.97765349
                   1.35           -2.56     16.11603836     16.11603836
                   1.35           -2.51     17.41903342     17.41903342
                   1.35           -2.46      18.9102793      18.9102793
                   1.35           -2.41     20.61662175     20.61662175
                   1.35           -2.36     22.56850492     22.56850492
                   1.35           -2.31     24.80040969     24.80040969
                   1.35           -2.26     27.35134249     27.35134249
                   1.35           -2.21     30.26538145     30.26538145
                   1.35           -2.16       33.592287       33.592287
                   1.35           -2.11     37.38818535     37.38818535
                   1.35           -2.06     41.71633424     41.71633424
                   1.35           -2.01     46.64798154     46.64798154
                   1.35           -1.96     52.26332838     52.26332838
                   1.35           -1.91     58.65260998     58.65260998
                   1.35           -1.86     65.91730903     65.91730903
                   1.35           -1.81     74.17151791     74.17151791
                   1.35           -1.76     83.54346823     83.54346823
                   1.35           -1.71     94.17724813     94.17724813
                   1.35           -1.66     106.2347303     106.2347303
                   1.35           -1.61     119.8977363     119.8977363
                   1.35           -1.56     135.3704658     135.3704658
                   1.35           -1.51     152.8822221     152.8822221
                   1.35           -1.46      172.690471      172.690471
                   1.35           -1.41     195.0842707     195.0842707
                   1.35           -1.36     220.3881193     220.3881193
                   1.35           -1.31     248.9662694     248.9662694
                   1.35           -1.26     281.2275648     281.2275648
                   1.35           -1.21     317.6308647     317.6308647
                   1.35           -1.16     358.6911243     358.6911243
                   1.35           -1.11     404.9862132     404.9862132
                   1.35           -1.06     457.1645604     457.1645604
                   1.35           -1.01     515.9537285     515.9537285
                   1.35           -0.96     582.1700303     582.1700303
                   1.35           -0.91     656.7293149     656.7293149
                   1.35           -0.86     740.6590699     740.6590699
                   1.35           -0.81     835.1119979     835.1119979
                   1.35           -0.76     941.3812518     941.3812518
                   1.35           -0.71     1060.917531     1060.917531
                   1.35           -0.66     1195.348264     1195.348264
                   1.35           -0.61     1346.499142     1346.499142
                   1.35           -0.56     1516.418277     1516.418277
                   1.35           -0.51     1707.403322     1707.403322
                   1.35           -0.46     1922.031896     1922.031896
                   1.35           -0.41     2163.195736     2163.195736
                   1.35           -0.36     2434.139017     2434.139017
                   1.35           -0.31     2738.501356     2738.501356
                   1.35           -0.26     3080.366065     3080.366065
                   1.35           -0.21     3464.314298     3464.314298
                   1.35           -0.16     3895.485806     3895.485806
                   1.35           -0.11     4379.647115     4379.647115
                   1.35           -0.06     4923.268015     4923.268015
                   1.35           -0.01     5533.607391     5533.607391
                    1.4           -4.01     7.151532191     7.151532191
                    1.4           -3.96     7.186035303     7.186035303
                    1.4           -3.91     7.224889869     7.224889869
                    1.4           -3.86     7.268661802     7.268661802
                    1.4           -3.81      7.31799447      7.31799447
                    1.4           -3.76     7.373620077     7.373620077
                    1.4           -3.71     7.436372841     7.436372841
                    1.4           -3.66     7.507204267     7.507204267
                    1.4           -3.61     7.587200851     7.587200851
                    1.4           -3.56     7.677604604     7.677604604
                    1.4           -3.51     7.779836847     7.779836847
                    1.4           -3.46     7.895525779     7.895525779
                    1.4           -3.41     8.026538387     8.026538387
                    1.4           -3.36     8.175017348     8.175017348
                    1.4           -3.31     8.343423619     8.343423619
                    1.4           -3.26     8.534585514     8.534585514
                    1.4           -3.21      8.75175512      8.75175512
                    1.4           -3.16     8.998672981     8.998672981
                    1.4           -3.11     9.279642063     9.279642063
                    1.4           -3.06     9.599612063     9.599612063
                    1.4           -3.01     9.964275215     9.964275215
                    1.4           -2.96      10.3801748      10.3801748
                    1.4           -2.91     10.85482768     10.85482768
                    1.4           -2.86     11.39686213     11.39686213
                    1.4           -2.81     12.01617268     12.01617268
                    1.4           -2.76      12.7240932      12.7240932
                    1.4           -2.71     13.53359046     13.53359046
                    1.4           -2.66     14.45947963     14.45947963
                    1.4           -2.61     15.51866446     15.51866446
                    1.4           -2.56     16.73040421     16.73040421
                    1.4           -2.51     18.11661065     18.11661065
                    1.4           -2.46     19.70217834     19.70217834
                    1.4           -2.41     21.51535215     21.51535215
                    1.4           -2.36     23.58813667     23.58813667
                    1.4           -2.31     25.95675277     25.95675277
                    1.4           -2.26     28.66214719     28.66214719
                    1.4           -2.21     31.75056235     31.75056235
                    1.4           -2.16     35.27417377     35.27417377
                    1.4           -2.11     39.29180426     39.29180426
                    1.4           -2.06     43.86972438     43.86972438
                    1.4           -2.01     49.08255043     49.08255043
                    1.4           -1.96     55.01425208     55.01425208
                    1.4           -1.91     61.75928355     61.75928355
                    1.4           -1.86     69.42385348     69.42385348
                    1.4           -1.81     78.12735086     78.12735086
                    1.4           -1.76     88.00394591     88.00394591
                    1.4           -1.71     99.20438753     99.20438753
                    1.4           -1.66     111.8980211     111.8980211
                    1.4           -1.61     126.2750532     126.2750532
                    1.4           -1.56     142.5490938     142.5490938
                    1.4           -1.51     160.9600078     160.9600078
                    1.4           -1.46      181.777115      181.777115
                    1.4           -1.41     205.3027787     205.3027787
                    1.4           -1.36     231.8764308     231.8764308
                    1.4           -1.31     261.8790851     261.8790851
                    1.4           -1.26     295.7383975     295.7383975
                    1.4           -1.21     333.9343403     333.9343403
                    1.4           -1.16     377.0055639     377.0055639
                    1.4           -1.11     425.5565297     425.5565297
                    1.4           -1.06     480.2655097     480.2655097
                    1.4           -1.01     541.8935563     541.8935563
                    1.4           -0.96     611.2945641     611.2945641
                    1.4           -0.91      689.426556      689.426556
                    1.4           -0.86     777.3643448     777.3643448
                    1.4           -0.81     876.3137391     876.3137391
                    1.4           -0.76     987.6274831     987.6274831
                    1.4           -0.71     1112.823144     1112.823144
                    1.4           -0.66     1253.603182     1253.603182
                    1.4           -0.61     1411.877482     1411.877482
                    1.4           -0.56     1589.788627     1589.788627
                    1.4           -0.51     1789.740267     1789.740267
                    1.4           -0.46     2014.428963     2014.428963
                    1.4           -0.41     2266.879903     2266.879903
                    1.4           -0.36     2550.487004     2550.487004
                    1.4           -0.31     2869.057894     2869.057894
                    1.4           -0.26     3226.864398     3226.864398
                    1.4           -0.21     3628.699188     3628.699188
                    1.4           -0.16     4079.939339     4079.939339
                    1.4           -0.11     4586.617662     4586.617662
                    1.4           -0.06     5155.502719     5155.502719
                    1.4           -0.01     5794.188627     5794.188627
                   1.45           -4.01     7.128596845     7.128596845
                   1.45           -3.96     7.160281276     7.160281276
                   1.45           -3.91      7.19596815      7.19596815
                   1.45           -3.86     7.236179535     7.236179535
                   1.45           -3.81     7.281509297     7.281509297
                   1.45           -3.76     7.332633727     7.332633727
                   1.45           -3.71     7.390323845     7.390323845
                   1.45           -3.66     7.455459687     7.455459687
                   1.45           -3.61     7.529046872     7.529046872
                   1.45           -3.56     7.612235835     7.612235835
                   1.45           -3.51     7.706344144     7.706344144
                   1.45           -3.46     7.812882375     7.812882375
                   1.45           -3.41     7.933584101     7.933584101
                   1.45           -3.36     8.070440592     8.070440592
                   1.45           -3.31      8.22574091      8.22574091
                   1.45           -3.26     8.402118146     8.402118146
                   1.45           -3.21      8.60260262      8.60260262
                   1.45           -3.16     8.830682941     8.830682941
                   1.45           -3.11     9.090375887     9.090375887
                   1.45           -3.06     9.386306141     9.386306141
                   1.45           -3.01     9.723796994     9.723796994
                   1.45           -2.96     10.10897319     10.10897319
                   1.45           -2.91     10.54887718     10.54887718
                   1.45           -2.86     11.05160011     11.05160011
                   1.45           -2.81     11.62642902     11.62642902
                   1.45           -2.76     12.28401176     12.28401176
                   1.45           -2.71     13.03654144     13.03654144
                   1.45           -2.66     13.89796225     13.89796225
                   1.45           -2.61     14.88419873     14.88419873
                   1.45           -2.56     16.01341116     16.01341116
                   1.45           -2.51     17.30627957     17.30627957
                   1.45           -2.46     18.78631977     18.78631977
                   1.45           -2.41     20.48023507     20.48023507
                   1.45           -2.36     22.41830793     22.41830793
                   1.45           -2.31      24.6348365      24.6348365
                   1.45           -2.26     27.16862171     27.16862171
                   1.45           -2.21     30.06351131     30.06351131
                   1.45           -2.16     33.36900824     33.36900824
                   1.45           -2.11     37.14095155     37.14095155
                   1.45           -2.06     41.44227921     41.44227921
                   1.45           -2.01     46.34388327     46.34388327
                   1.45           -1.96     51.92556905     51.92556905
                   1.45           -1.91     58.27713146     58.27713146
                   1.45           -1.86     65.49956316     65.49956316
                   1.45           -1.81     73.70641081     73.70641081
                   1.45           -1.76     83.02529778     83.02529778
                   1.45           -1.71     93.59963373     93.59963373
                   1.45           -1.66     105.5905338     105.5905338
                   1.45           -1.61     119.1789728     119.1789728
                   1.45           -1.56     134.5682034     134.5682034
                   1.45           -1.51     151.9864686     151.9864686
                   1.45           -1.46      171.690046      171.690046
                   1.45           -1.41     193.9666613     193.9666613
                   1.45           -1.36      219.139318      219.139318
                   1.45           -1.31     247.5705899     247.5705899
                   1.45           -1.26     279.6674359     279.6674359
                   1.45           -1.21     315.8865971     315.8865971
                   1.45           -1.16     356.7406486     356.7406486
                   1.45           -1.11     402.8047852     402.8047852
                   1.45           -1.06     454.7244298     454.7244298
                   1.45           -1.01     513.2237673     513.2237673
                   1.45           -0.96      579.115315      579.115315
                   1.45           -0.91     653.3106588     653.3106588
                   1.45           -0.86     736.8324976     736.8324976
                   1.45           -0.81     830.8281574     830.8281574
                   1.45           -0.76     936.5847544     936.5847544
                   1.45           -0.71     1055.546211     1055.546211
                   1.45           -0.66     1189.332352     1189.332352
                   1.45           -0.61     1339.760331     1339.760331
                   1.45           -0.56     1508.868685     1508.868685
                   1.45           -0.51     1698.944318     1698.944318
                   1.45           -0.46     1912.552793     1912.552793
                   1.45           -0.41     2152.572317     2152.572317
                   1.45           -0.36     2422.231888     2422.231888
                   1.45           -0.31     2725.154093     2725.154093
                   1.45           -0.26     3065.403136     3065.403136
                   1.45           -0.21     3447.538735     3447.538735
                   1.45           -0.16     3876.676592     3876.676592
                   1.45           -0.11     4358.556247     4358.556247
                   1.45           -0.06     4899.617216     4899.617216
                   1.45           -0.01     5507.084417     5507.084417
                    1.5           -4.01     7.132284278     7.132284278
                    1.5           -3.96     7.164439178     7.164439178
                    1.5           -3.91     7.200659003     7.200659003
                    1.5           -3.86     7.241474663     7.241474663
                    1.5           -3.81     7.287490231     7.287490231
                    1.5           -3.76     7.339393784     7.339393784
                    1.5           -3.71     7.397969978     7.397969978
                    1.5           -3.66     7.464114642     7.464114642
                    1.5           -3.61     7.538851699     7.538851699
                    1.5           -3.56     7.623352821     7.623352821
                    1.5           -3.51     7.718960224     7.718960224
                    1.5           -3.46     7.827213102     7.827213102
                    1.5           -3.41      7.94987825      7.94987825
                    1.5           -3.36     8.088985497     8.088985497
                    1.5           -3.31     8.246868623     8.246868623
                    1.5           -3.26     8.426212531     8.426212531
                    1.5           -3.21     8.630107493     8.630107493
                    1.5           -3.16     8.862111368     8.862111368
                    1.5           -3.11     9.126320764     9.126320764
                    1.5           -3.06     9.427452175     9.427452175
                    1.5           -3.01     9.770934215     9.770934215
                    1.5           -2.96      10.1630121      10.1630121
                    1.5           -2.91     10.61086567     10.61086567
                    1.5           -2.86     11.12274223     11.12274223
                    1.5           -2.81     11.70810575     11.70810575
                    1.5           -2.76     12.37780392     12.37780392
                    1.5           -2.71     13.14425474     13.14425474
                    1.5           -2.66     14.02165472     14.02165472
                    1.5           -2.61     15.02621071     15.02621071
                    1.5           -2.56     16.17639791     16.17639791
                    1.5           -2.51     17.49324688     17.49324688
                    1.5           -2.46      19.0006628      19.0006628
                    1.5           -2.41     20.72578086     20.72578086
                    1.5           -2.36       22.699362       22.699362
                    1.5           -2.31     24.95623429     24.95623429
                    1.5           -2.26     27.53578544     27.53578544
                    1.5           -2.21     30.48251324     30.48251324
                    1.5           -2.16     33.84664134     33.84664134
                    1.5           -2.11     37.68480873     37.68480873
                    1.5           -2.06     42.06084247     42.06084247
                    1.5           -2.01     47.04662425     47.04662425
                    1.5           -1.96     52.72306258     52.72306258
                    1.5           -1.91     59.18118401     59.18118401
                    1.5           -1.86     66.52335805     66.52335805
                    1.5           -1.81      74.8646724      74.8646724
                    1.5           -1.76     84.33447707     84.33447707
                    1.5           -1.71     95.07811788     95.07811788
                    1.5           -1.66     107.2588825     107.2588825
                    1.5           -1.61      121.060185      121.060185
                    1.5           -1.56     136.6880169     136.6880169
                    1.5           -1.51     154.3736985     154.3736985
                    1.5           -1.46      174.376964      174.376964
                    1.5           -1.41     196.9894234     196.9894234
                    1.5           -1.36     222.5384436     222.5384436
                    1.5           -1.31     251.3915014     251.3915014
                    1.5           -1.26     283.9610632     283.9610632
                    1.5           -1.21     320.7100569     320.7100569
                    1.5           -1.16     362.1580065     362.1580065
                    1.5           -1.11     408.8879103     408.8879103
                    1.5           -1.06     461.5539541     461.5539541
                    1.5           -1.01     520.8901612     520.8901612
                    1.5           -0.96      587.720094      587.720094
                    1.5           -0.91     662.9677363     662.9677363
                    1.5           -0.86      747.669703      747.669703
                    1.5           -0.81     842.9889373     842.9889373
                    1.5           -0.76     950.2300822     950.2300822
                    1.5           -0.71     1070.856728     1070.856728
                    1.5           -0.66     1206.510767     1206.510767
                    1.5           -0.61      1359.03412      1359.03412
                    1.5           -0.56     1530.493105     1530.493105
                    1.5           -0.51     1723.205805     1723.205805
                    1.5           -0.46     1939.772759     1939.772759
                    1.5           -0.41     2183.111424     2183.111424
                    1.5           -0.36     2456.494829     2456.494829
                    1.5           -0.31     2763.594969     2763.594969
                    1.5           -0.26     3108.531481     3108.531481
                    1.5           -0.21     3495.926278     3495.926278
                    1.5           -0.16     3930.964844     3930.964844
                    1.5           -0.11     4419.465015     4419.465015
                    1.5           -0.06     4967.954156     4967.954156
                    1.5           -0.01     5583.755749     5583.755749
                   1.55           -4.01     7.142857844     7.142857844
                   1.55           -3.96     7.176257744     7.176257744
                   1.55           -3.91     7.213863441     7.213863441
                   1.55           -3.86     7.256220431     7.256220431
                   1.55           -3.81      7.30394857      7.30394857
                   1.55           -3.76      7.35775295      7.35775295
                   1.55           -3.71     7.418436495     7.418436495
                   1.55           -3.66     7.486914543     7.486914543
                   1.55           -3.61      7.56423176      7.56423176
                   1.55           -3.56     7.651581744     7.651581744
                   1.55           -3.51     7.750329761     7.750329761
                   1.55           -3.46     7.862039094     7.862039094
                   1.55           -3.41     7.988501561     7.988501561
                   1.55           -3.36     8.131772837     8.131772837
                   1.55           -3.31     8.294213253     8.294213253
                   1.55           -3.26     8.478534873     8.478534873
                   1.55           -3.21     8.687855667     8.687855667
                   1.55           -3.16     8.925761723     8.925761723
                   1.55           -3.11     9.196378493     9.196378493
                   1.55           -3.06     9.504452139     9.504452139
                   1.55           -3.01     9.855442124     9.855442124
                   1.55           -2.96     10.25562627     10.25562627
                   1.55           -2.91     10.71221959     10.71221959
                   1.55           -2.86     11.23350821     11.23350821
                   1.55           -2.81     11.82899991     11.82899991
                   1.55           -2.76      12.5095929      12.5095929
                   1.55           -2.71     13.28776443     13.28776443
                   1.55           -2.66      14.1777813      14.1777813
                   1.55           -2.61     15.19593434     15.19593434
                   1.55           -2.56     16.36079938     16.36079938
                   1.55           -2.51     17.69352738     17.69352738
                   1.55           -2.46     19.21816718     19.21816718
                   1.55           -2.41      20.9620245      20.9620245
                   1.55           -2.36      22.9560615      22.9560615
                   1.55           -2.31     25.23534218     25.23534218
                   1.55           -2.26     27.83952905     27.83952905
                   1.55           -2.21     30.81343802     30.81343802
                   1.55           -2.16     34.20765872     34.20765872
                   1.55           -2.11     38.07924895     38.07924895
                   1.55           -2.06     42.49251267     42.49251267
                   1.55           -2.01     47.51987221     47.51987221
                   1.55           -1.96     53.24284684     53.24284684
                   1.55           -1.91     59.75315081     59.75315081
                   1.55           -1.86     67.15392616     67.15392616
                   1.55           -1.81     75.56112674     75.56112674
                   1.55           -1.76     85.10507227     85.10507227
                   1.55           -1.71     95.93219318     95.93219318
                   1.55           -1.66     108.2069896     108.2069896
                   1.55           -1.61     122.1142306     122.1142306
                   1.55           -1.56     137.8614219     137.8614219
                   1.55           -1.51     155.6815761     155.6815761
                   1.55           -1.46     175.8363191     175.8363191
                   1.55           -1.41     198.6193765     198.6193765
                   1.55           -1.36     224.3604813     224.3604813
                   1.55           -1.31     253.4297582     253.4297582
                   1.55           -1.26     286.2426372     286.2426372
                   1.55           -1.21     323.2653648     323.2653648
                   1.55           -1.16     365.0211815     365.0211815
                   1.55           -1.11     412.0972496     412.0972496
                   1.55           -1.06     465.1524207     465.1524207
                   1.55           -1.01      524.925948      524.925948
                   1.55           -0.96     592.2472569     592.2472569
                   1.55           -0.91     668.0469054     668.0469054
                   1.55           -0.86     753.3688807     753.3688807
                   1.55           -0.81     849.3843955     849.3843955
                   1.55           -0.76     957.4073683     957.4073683
                   1.55           -0.71     1078.911795     1078.911795
                   1.55           -0.66     1215.551244     1215.551244
                   1.55           -0.61     1369.180732     1369.180732
                   1.55           -0.56     1541.881277     1541.881277
                   1.55           -0.51      1735.98745      1735.98745
                   1.55           -0.46     1954.118297     1954.118297
                   1.55           -0.41     2199.212034     2199.212034
                   1.55           -0.36     2474.564992     2474.564992
                   1.55           -0.31     2783.875304     2783.875304
                   1.55           -0.26     3131.291943     3131.291943
                   1.55           -0.21     3521.469735     3521.469735
                   1.55           -0.16     3959.631098     3959.631098
                   1.55           -0.11      4451.63531      4451.63531
                   1.55           -0.06     5004.056231     5004.056231
                   1.55           -0.01      5624.26952      5624.26952
                    1.6           -4.01     7.122494637     7.122494637
                    1.6           -3.96     7.153461916     7.153461916
                    1.6           -3.91     7.188350947     7.188350947
                    1.6           -3.86     7.227675604     7.227675604
                    1.6           -3.81     7.272020946     7.272020946
                    1.6           -3.76     7.322053849     7.322053849
                    1.6           -3.71     7.378535336     7.378535336
                    1.6           -3.66     7.442334914     7.442334914
                    1.6           -3.61      7.51444721      7.51444721
                    1.6           -3.56     7.596011314     7.596011314
                    1.6           -3.51     7.688333231     7.688333231
                    1.6           -3.46     7.792911949     7.792911949
                    1.6           -3.41     7.911469656     7.911469656
                    1.6           -3.36     8.045986734     8.045986734
                    1.6           -3.31     8.198742201     8.198742201
                    1.6           -3.26     8.372360356     8.372360356
                    1.6           -3.21     8.569864461     8.569864461
                    1.6           -3.16      8.79473833      8.79473833
                    1.6           -3.11     9.050996806     9.050996806
                    1.6           -3.06     9.343266136     9.343266136
                    1.6           -3.01     9.676875347     9.676875347
                    1.6           -2.96     10.05795978     10.05795978
                    1.6           -2.91     10.49357804     10.49357804
                    1.6           -2.86     10.99184359     10.99184359
                    1.6           -2.81     11.56207256     11.56207256
                    1.6           -2.76     12.21494917     12.21494917
                    1.6           -2.71     12.96271046     12.96271046
                    1.6           -2.66     13.81935238     13.81935238
                    1.6           -2.61     14.80085908     14.80085908
                    1.6           -2.56     15.92545811     15.92545811
                    1.6           -2.51     17.21390415     17.21390415
                    1.6           -2.46     18.68979453     18.68979453
                    1.6           -2.41     20.37992039     20.37992039
                    1.6           -2.36     22.31465757     22.31465757
                    1.6           -2.31     24.52840255     24.52840255
                    1.6           -2.26     27.06005883     27.06005883
                    1.6           -2.21     29.95358048     29.95358048
                    1.6           -2.16     33.25858017     33.25858017
                    1.6           -2.11     37.03100997     37.03100997
                    1.6           -2.06     41.33392445     41.33392445
                    1.6           -2.01     46.23833627     46.23833627
                    1.6           -1.96     51.82417638     51.82417638
                    1.6           -1.91     58.18137153     58.18137153
                    1.6           -1.86     65.41105409     65.41105409
                    1.6           -1.81     73.62692032     73.62692032
                    1.6           -1.76     82.95675543     82.95675543
                    1.6           -1.71     93.54414592     93.54414592
                    1.6           -1.66     105.5504018     105.5504018
                    1.6           -1.61     119.1567144     119.1567144
                    1.6           -1.56     134.5665779     134.5665779
                    1.6           -1.51     152.0085064     152.0085064
                    1.6           -1.46     171.7390826     171.7390826
                    1.6           -1.41     194.0463764     194.0463764
                    1.6           -1.36     219.2537793     219.2537793
                    1.6           -1.31      247.724304      247.724304
                    1.6           -1.26     279.8654049     279.8654049
                    1.6           -1.21     316.1343826     316.1343826
                    1.6           -1.16     357.0444439     357.0444439
                    1.6           -1.11     403.1714962     403.1714962
                    1.6           -1.06      455.161766      455.161766
                    1.6           -1.01     513.7403437     513.7403437
                    1.6           -0.96     579.7207665     579.7207665
                    1.6           -0.91     654.0157685     654.0157685
                    1.6           -0.86     737.6493408     737.6493408
                    1.6           -0.81     831.7702627     831.7702627
                    1.6           -0.76     937.6672847     937.6672847
                    1.6           -0.71     1056.786166     1056.786166
                    1.6           -0.66     1190.748796     1190.748796
                    1.6           -0.61     1341.374648     1341.374648
                    1.6           -0.56     1510.704863     1510.704863
                    1.6           -0.51      1701.02927      1701.02927
                    1.6           -0.46     1914.916716     1914.916716
                    1.6           -0.41     2155.249097     2155.249097
                    1.6           -0.36     2425.259546     2425.259546
                    1.6           -0.31     2728.575297     2728.575297
                    1.6           -0.26     3069.265765     3069.265765
                    1.6           -0.21     3451.896517     3451.896517
                    1.6           -0.16     3881.589818     3881.589818
                    1.6           -0.11     4364.092572     4364.092572
                    1.6           -0.06     4905.852559     4905.852559
                    1.6           -0.01     5514.103967     5514.103967
                   1.65           -4.01     7.139284763     7.139284763
                   1.65           -3.96     7.172276818     7.172276818
                   1.65           -3.91     7.209431764     7.209431764
                   1.65           -3.86     7.251291474     7.251291474
                   1.65           -3.81     7.298472094     7.298472094
                   1.65           -3.76      7.35167498      7.35167498
                   1.65           -3.71     7.411699365     7.411699365
                   1.65           -3.66     7.479457048     7.479457048
                   1.65           -3.61     7.555989419     7.555989419
                   1.65           -3.56     7.642487216     7.642487216
                   1.65           -3.51     7.740313427     7.740313427
                   1.65           -3.46     7.851029837     7.851029837
                   1.65           -3.41     7.976427776     7.976427776
                   1.65           -3.36      8.11856368      8.11856368
                   1.65           -3.31     8.279800163     8.279800163
                   1.65           -3.26     8.462853366     8.462853366
                   1.65           -3.21     8.670847407     8.670847407
                   1.65           -3.16     8.907376863     8.907376863
                   1.65           -3.11      9.17657825      9.17657825
                   1.65           -3.06     9.483211572     9.483211572
                   1.65           -3.01     9.832753049     9.832753049
                   1.65           -2.96     10.23150025     10.23150025
                   1.65           -2.91     10.68669088     10.68669088
                   1.65           -2.86     11.20663666     11.20663666
                   1.65           -2.81     11.80087362     11.80087362
                   1.65           -2.76     12.48033064     12.48033064
                   1.65           -2.71     13.25751772     13.25751772
                   1.65           -2.66     14.14673616     14.14673616
                   1.65           -2.61     15.16431265     15.16431265
                   1.65           -2.56      16.3288599      16.3288599
                   1.65           -2.51     17.66156656     17.66156656
                   1.65           -2.46     19.18651976     19.18651976
                   1.65           -2.41     20.93106406     20.93106406
                   1.65           -2.36     22.92620116     22.92620116
                   1.65           -2.31     25.20703543     25.20703543
                   1.65           -2.26       27.813271       27.813271
                   1.65           -2.21     30.78976714     30.78976714
                   1.65           -2.16     34.18715916     34.18715916
                   1.65           -2.11     38.06255355     38.06255355
                   1.65           -2.06     42.48030673     42.48030673
                   1.65           -2.01     47.51289811     47.51289811
                   1.65           -1.96     53.24190946     53.24190946
                   1.65           -1.91     59.75912399     59.75912399
                   1.65           -1.86     67.16776008     67.16776008
                   1.65           -1.81     75.58385638     75.58385638
                   1.65           -1.76     85.13782702     85.13782702
                   1.65           -1.71     95.97620779     95.97620779
                   1.65           -1.66     108.2636165     108.2636165
                   1.65           -1.61     122.1849538     122.1849538
                   1.65           -1.56     137.9478729     137.9478729
                   1.65           -1.51     155.7855517     155.7855517
                   1.65           -1.46     175.9598019     175.9598019
                   1.65           -1.41     198.7645575     198.7645575
                   1.65           -1.36     224.5297868     224.5297868
                   1.65           -1.31     253.6258785     253.6258785
                   1.65           -1.26     286.4685613     286.4685613
                   1.65           -1.21     323.5244178     323.5244178
                   1.65           -1.16     365.3170682     365.3170682
                   1.65           -1.11     412.4341032     412.4341032
                   1.65           -1.06     465.5348584     465.5348584
                   1.65           -1.01     525.3591326     525.3591326
                   1.65           -0.96     592.7369673     592.7369673
                   1.65           -0.91     668.5996152     668.5996152
                   1.65           -0.86     753.9918468     753.9918468
                   1.65           -0.81     850.0857571     850.0857571
                   1.65           -0.76     958.1962585     958.1962585
                   1.65           -0.71     1079.798465     1079.798465
                   1.65           -0.66     1216.547204     1216.547204
                   1.65           -0.61     1370.298905     1370.298905
                   1.65           -0.56     1543.136178     1543.136178
                   1.65           -0.51     1737.395377     1737.395377
                   1.65           -0.46     1955.697554     1955.697554
                   1.65           -0.41     2200.983179     2200.983179
                   1.65           -0.36     2476.551106     2476.551106
                   1.65           -0.31     2786.102306     2786.102306
                   1.65           -0.26     3133.788935     3133.788935
                   1.65           -0.21     3524.269389     3524.269389
                   1.65           -0.16     3962.770091     3962.770091
                   1.65           -0.11     4455.154813     4455.154813
                   1.65           -0.06     5008.002459     5008.002459
                   1.65           -0.01     5628.694343     5628.694343
                    1.7           -4.01     7.131172999     7.131172999
                    1.7           -3.96     7.163171924     7.163171924
                    1.7           -3.91     7.199211773     7.199211773
                    1.7           -3.86     7.239819364     7.239819364
                    1.7           -3.81     7.285593915     7.285593915
                    1.7           -3.76     7.337217752     7.337217752
                    1.7           -3.71     7.395468715     7.395468715
                    1.7           -3.66     7.461234545     7.461234545
                    1.7           -3.61     7.535529595     7.535529595
                    1.7           -3.56     7.619514208     7.619514208
                    1.7           -3.51     7.714517216     7.714517216
                    1.7           -3.46     7.822062037     7.822062037
                    1.7           -3.41     7.943896907     7.943896907
                    1.7           -3.36     8.082029893     8.082029893
                    1.7           -3.31     8.238769341     8.238769341
                    1.7           -3.26     8.416770541     8.416770541
                    1.7           -3.21     8.619089433     8.619089433
                    1.7           -3.16     8.849244257     8.849244257
                    1.7           -3.11     9.111286123     9.111286123
                    1.7           -3.06     9.409879559     9.409879559
                    1.7           -3.01     9.750394132     9.750394132
                    1.7           -2.96     10.13900836     10.13900836
                    1.7           -2.91     10.58282713     10.58282713
                    1.7           -2.86     11.09001404     11.09001404
                    1.7           -2.81     11.66994003     11.66994003
                    1.7           -2.76     12.33334991     12.33334991
                    1.7           -2.71     13.09254851     13.09254851
                    1.7           -2.66     13.96160827     13.96160827
                    1.7           -2.61     14.95660054     14.95660054
                    1.7           -2.56     16.09585291     16.09585291
                    1.7           -2.51     17.40023538     17.40023538
                    1.7           -2.46     18.89347872     18.89347872
                    1.7           -2.41      20.6025285      20.6025285
                    1.7           -2.36      22.5579394      22.5579394
                    1.7           -2.31     24.79431454     24.79431454
                    1.7           -2.26      27.3507957      27.3507957
                    1.7           -2.21     30.27161081     30.27161081
                    1.7           -2.16     33.60668623     33.60668623
