# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Fri Nov 19 14:38:10 2021
#
# Command line:   ./nu -e MUBOONE -f 4 -a PARAM_SCAN --no-ih --bf-spectrum -p DM41,-2.,2.,40,LOGSCALE -p s22thmue,-4.,0.,40,LOGSCALE -p Um4,0.025,0.775,15 
#
# NU_RANK and/or NU_SIZE not defined. Assuming no parallelization.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   MUBOONE
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   microBooNE
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    40  0x1
#     s22thmue,         -4,          0,    40  0x1
#          Um4,      0.025,      0.775,    15  0x0
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x2
#
# Initializing microBooNE code ...
# Flags in MicroBooNE code: OSC_NO_NUBAR OSC_NO_NUMU 
# General parameter scan
#
#                  DM41        s22thmue             Um4       chi2_NH          chi2_IH
                    1.6            -0.2           0.725      59.8944628           1e+50
                    1.6            -0.2           0.775      59.8942108           1e+50
                    1.6            -0.1           0.025           1e+50           1e+50
                    1.6            -0.1           0.075           1e+50           1e+50
                    1.6            -0.1           0.125           1e+50           1e+50
                    1.6            -0.1           0.175           1e+50           1e+50
                    1.6            -0.1           0.225           1e+50           1e+50
                    1.6            -0.1           0.275           1e+50           1e+50
                    1.6            -0.1           0.325           1e+50           1e+50
                    1.6            -0.1           0.375           1e+50           1e+50
                    1.6            -0.1           0.425           1e+50           1e+50
                    1.6            -0.1           0.475           1e+50           1e+50
                    1.6            -0.1           0.525     59.56187587           1e+50
                    1.6            -0.1           0.575     59.56261978           1e+50
                    1.6            -0.1           0.625     59.56282692           1e+50
                    1.6            -0.1           0.675     59.56287022           1e+50
                    1.6            -0.1           0.725     59.56280066           1e+50
                    1.6            -0.1           0.775     59.56261978           1e+50
                    1.6               0           0.025           1e+50           1e+50
                    1.6               0           0.075           1e+50           1e+50
                    1.6               0           0.125           1e+50           1e+50
                    1.6               0           0.175           1e+50           1e+50
                    1.6               0           0.225           1e+50           1e+50
                    1.6               0           0.275           1e+50           1e+50
                    1.6               0           0.325           1e+50           1e+50
                    1.6               0           0.375           1e+50           1e+50
                    1.6               0           0.425           1e+50           1e+50
                    1.6               0           0.475           1e+50           1e+50
                    1.6               0           0.525           1e+50           1e+50
                    1.6               0           0.575           1e+50           1e+50
                    1.6               0           0.625           1e+50           1e+50
                    1.6               0           0.675           1e+50           1e+50
                    1.6               0           0.725           1e+50           1e+50
                    1.6               0           0.775           1e+50           1e+50
                    1.7              -4           0.025      25.0381872           1e+50
                    1.7              -4           0.075     25.03813601           1e+50
                    1.7              -4           0.125     25.03814791           1e+50
                    1.7              -4           0.175     25.03817171           1e+50
                    1.7              -4           0.225     25.03820501           1e+50
                    1.7              -4           0.275     25.03824765           1e+50
                    1.7              -4           0.325     25.03829992           1e+50
                    1.7              -4           0.375     25.03836235           1e+50
                    1.7              -4           0.425     25.03843566           1e+50
                    1.7              -4           0.475     25.03852077           1e+50
                    1.7              -4           0.525     25.03861889           1e+50
                    1.7              -4           0.575     25.03873158           1e+50
                    1.7              -4           0.625     25.03886093           1e+50
                    1.7              -4           0.675     25.03900976           1e+50
                    1.7              -4           0.725     25.03918202           1e+50
                    1.7              -4           0.775     25.03938362           1e+50
                    1.7            -3.9           0.025     25.04833901           1e+50
                    1.7            -3.9           0.075     25.04826026           1e+50
                    1.7            -3.9           0.125     25.04827284           1e+50
                    1.7            -3.9           0.175     25.04830048           1e+50
                    1.7            -3.9           0.225     25.04833954           1e+50
                    1.7            -3.9           0.275     25.04838965           1e+50
                    1.7            -3.9           0.325     25.04845111           1e+50
                    1.7            -3.9           0.375     25.04852451           1e+50
                    1.7            -3.9           0.425     25.04861066           1e+50
                    1.7            -3.9           0.475     25.04871063           1e+50
                    1.7            -3.9           0.525      25.0488258           1e+50
                    1.7            -3.9           0.575     25.04895796           1e+50
                    1.7            -3.9           0.625     25.04910952           1e+50
                    1.7            -3.9           0.675     25.04928371           1e+50
                    1.7            -3.9           0.725     25.04948511           1e+50
                    1.7            -3.9           0.775     25.04972047           1e+50
                    1.7            -3.8           0.025     25.06154666           1e+50
                    1.7            -3.8           0.075     25.06142608           1e+50
                    1.7            -3.8           0.125     25.06143879           1e+50
                    1.7            -3.8           0.175     25.06147084           1e+50
                    1.7            -3.8           0.225     25.06151669           1e+50
                    1.7            -3.8           0.275      25.0615757           1e+50
                    1.7            -3.8           0.325     25.06164813           1e+50
                    1.7            -3.8           0.375     25.06173462           1e+50
                    1.7            -3.8           0.425     25.06183612           1e+50
                    1.7            -3.8           0.475     25.06195384           1e+50
                    1.7            -3.8           0.525     25.06208938           1e+50
                    1.7            -3.8           0.575     25.06224483           1e+50
                    1.7            -3.8           0.625     25.06242294           1e+50
                    1.7            -3.8           0.675     25.06262747           1e+50
                    1.7            -3.8           0.725     25.06286369           1e+50
                    1.7            -3.8           0.775     25.06313944           1e+50
                    1.7            -3.7           0.025     25.07882023           1e+50
                    1.7            -3.7           0.075      25.0786358           1e+50
                    1.7            -3.7           0.125     25.07864768           1e+50
                    1.7            -3.7           0.175     25.07868476           1e+50
                    1.7            -3.7           0.225     25.07873871           1e+50
                    1.7            -3.7           0.275      25.0788084           1e+50
                    1.7            -3.7           0.325     25.07889403           1e+50
                    1.7            -3.7           0.375     25.07899633           1e+50
                    1.7            -3.7           0.425     25.07911634           1e+50
                    1.7            -3.7           0.475     25.07925549           1e+50
                    1.7            -3.7           0.525     25.07941563           1e+50
                    1.7            -3.7           0.575     25.07959918           1e+50
                    1.7            -3.7           0.625     25.07980936           1e+50
                    1.7            -3.7           0.675     25.08005052           1e+50
                    1.7            -3.7           0.725     25.08032881           1e+50
                    1.7            -3.7           0.775     25.08065335           1e+50
                    1.7            -3.6           0.025     25.10155086           1e+50
                    1.7            -3.6           0.075     25.10126834           1e+50
                    1.7            -3.6           0.125     25.10127768           1e+50
                    1.7            -3.6           0.175      25.1013205           1e+50
                    1.7            -3.6           0.225     25.10138415           1e+50
                    1.7            -3.6           0.275     25.10146679           1e+50
                    1.7            -3.6           0.325     25.10156849           1e+50
                    1.7            -3.6           0.375     25.10169002           1e+50
                    1.7            -3.6           0.425      25.1018326           1e+50
                    1.7            -3.6           0.475     25.10199789           1e+50
                    1.7            -3.6           0.525       25.102188           1e+50
                    1.7            -3.6           0.575     25.10240583           1e+50
                    1.7            -3.6           0.625     25.10265513           1e+50
                    1.7            -3.6           0.675     25.10294098           1e+50
                    1.7            -3.6           0.725      25.1032706           1e+50
                    1.7            -3.6           0.775     25.10365466           1e+50
                    1.7            -3.5           0.025     25.13173306           1e+50
                    1.7            -3.5           0.075     25.13129858           1e+50
                    1.7            -3.5           0.125     25.13130252           1e+50
                    1.7            -3.5           0.175     25.13135178           1e+50
                    1.7            -3.5           0.225     25.13142712           1e+50
                    1.7            -3.5           0.275     25.13152556           1e+50
                    1.7            -3.5           0.325     25.13164696           1e+50
                    1.7            -3.5           0.375     25.13179212           1e+50
                    1.7            -3.5           0.425     25.13196244           1e+50
                    1.7            -3.5           0.475     25.13215986           1e+50
                    1.7            -3.5           0.525     25.13238691           1e+50
                    1.7            -3.5           0.575     25.13264693           1e+50
                    1.7            -3.5           0.625     25.13294435           1e+50
                    1.7            -3.5           0.675     25.13328519           1e+50
                    1.7            -3.5           0.725     25.13367797           1e+50
                    1.7            -3.5           0.775     25.13413527           1e+50
                    1.7            -3.4           0.025      25.1719513           1e+50
                    1.7            -3.4           0.075      25.1712789           1e+50
                    1.7            -3.4           0.125     25.17127265           1e+50
                    1.7            -3.4           0.175     25.17132897           1e+50
                    1.7            -3.4           0.225     25.17141847           1e+50
                    1.7            -3.4           0.275     25.17153639           1e+50
                    1.7            -3.4           0.325     25.17168218           1e+50
                    1.7            -3.4           0.375     25.17185668           1e+50
                    1.7            -3.4           0.425      25.1720615           1e+50
                    1.7            -3.4           0.475     25.17229888           1e+50
                    1.7            -3.4           0.525     25.17257184           1e+50
                    1.7            -3.4           0.575     25.17288433           1e+50
                    1.7            -3.4           0.625     25.17324163           1e+50
                    1.7            -3.4           0.675     25.17365091           1e+50
                    1.7            -3.4           0.725     25.17412227           1e+50
                    1.7            -3.4           0.775     25.17467071           1e+50
                    1.7            -3.3           0.025     25.22610444           1e+50
                    1.7            -3.3           0.075     25.22505559           1e+50
                    1.7            -3.3           0.125     25.22503115           1e+50
                    1.7            -3.3           0.175     25.22509485           1e+50
                    1.7            -3.3           0.225      25.2252015           1e+50
                    1.7            -3.3           0.275     25.22534351           1e+50
                    1.7            -3.3           0.325      25.2255197           1e+50
                    1.7            -3.3           0.375     25.22573085           1e+50
                    1.7            -3.3           0.425     25.22597879           1e+50
                    1.7            -3.3           0.475     25.22626619           1e+50
                    1.7            -3.3           0.525     25.22659663           1e+50
                    1.7            -3.3           0.575     25.22697483           1e+50
                    1.7            -3.3           0.625     25.22740713           1e+50
                    1.7            -3.3           0.675      25.2279021           1e+50
                    1.7            -3.3           0.725     25.22847188           1e+50
                    1.7            -3.3           0.775     25.22913446           1e+50
                    1.7            -3.2           0.025     25.29963139           1e+50
                    1.7            -3.2           0.075     25.29797976           1e+50
                    1.7            -3.2           0.125     25.29792392           1e+50
                    1.7            -3.2           0.175     25.29799462           1e+50
                    1.7            -3.2           0.225     25.29812192           1e+50
                    1.7            -3.2           0.275     25.29829382           1e+50
                    1.7            -3.2           0.325     25.29850803           1e+50
                    1.7            -3.2           0.375     25.29876518           1e+50
                    1.7            -3.2           0.425     25.29906735           1e+50
                    1.7            -3.2           0.475     25.29941768           1e+50
                    1.7            -3.2           0.525     25.29982046           1e+50
                    1.7            -3.2           0.575      25.3002814           1e+50
                    1.7            -3.2           0.625     25.30080811           1e+50
                    1.7            -3.2           0.675     25.30141098           1e+50
                    1.7            -3.2           0.725     25.30210468           1e+50
                    1.7            -3.2           0.775     25.30291096           1e+50
                    1.7            -3.1           0.025      25.4002697           1e+50
                    1.7            -3.1           0.075     25.39764027           1e+50
                    1.7            -3.1           0.125     25.39753123           1e+50
                    1.7            -3.1           0.175     25.39760712           1e+50
                    1.7            -3.1           0.225     25.39775903           1e+50
                    1.7            -3.1           0.275     25.39796794           1e+50
                    1.7            -3.1           0.325     25.39822976           1e+50
                    1.7            -3.1           0.375     25.39854477           1e+50
                    1.7            -3.1           0.425     25.39891526           1e+50
                    1.7            -3.1           0.475     25.39934497           1e+50
                    1.7            -3.1           0.525     25.39983905           1e+50
                    1.7            -3.1           0.575     25.40040442           1e+50
                    1.7            -3.1           0.625     25.40105034           1e+50
                    1.7            -3.1           0.675     25.40178945           1e+50
                    1.7            -3.1           0.725     25.40258468           1e+50
                    1.7            -3.1           0.775     25.40357174           1e+50
                    1.7              -3           0.025     25.53894241           1e+50
                    1.7              -3           0.075     25.53470712           1e+50
                    1.7              -3           0.125     25.53450943           1e+50
                    1.7              -3           0.175     25.53458597           1e+50
                    1.7              -3           0.225      25.5347664           1e+50
                    1.7              -3           0.275     25.53502059           1e+50
                    1.7              -3           0.325     25.53534153           1e+50
                    1.7              -3           0.375     25.53572878           1e+50
                    1.7              -3           0.425     25.53618481           1e+50
                    1.7              -3           0.475     25.53671401           1e+50
                    1.7              -3           0.525     25.53732259           1e+50
                    1.7              -3           0.575     25.53801896           1e+50
                    1.7              -3           0.625     25.53881443           1e+50
                    1.7              -3           0.675     25.53972445           1e+50
                    1.7              -3           0.725     25.54077084           1e+50
                    1.7              -3           0.775     25.54198602           1e+50
                    1.7            -2.9           0.025     25.73129578           1e+50
                    1.7            -2.9           0.075      25.7243658           1e+50
                    1.7            -2.9           0.125     25.72402183           1e+50
                    1.7            -2.9           0.175     25.72408986           1e+50
                    1.7            -2.9           0.225     25.72430232           1e+50
                    1.7            -2.9           0.275     25.72461148           1e+50
                    1.7            -2.9           0.325     25.72500558           1e+50
                    1.7            -2.9           0.375     25.72548347           1e+50
                    1.7            -2.9           0.425     25.72604646           1e+50
                    1.7            -2.9           0.475     25.72670027           1e+50
                    1.7            -2.9           0.525     25.72745239           1e+50
                    1.7            -2.9           0.575     25.72831304           1e+50
                    1.7            -2.9           0.625     25.72929613           1e+50
                    1.7            -2.9           0.675     25.73042056           1e+50
                    1.7            -2.9           0.725     25.73171317           1e+50
                    1.7            -2.9           0.775     25.73321054           1e+50
                    1.7            -2.8           0.025     25.99891385           1e+50
                    1.7            -2.8           0.075     25.98720702           1e+50
                    1.7            -2.8           0.125      25.9866247           1e+50
                    1.7            -2.8           0.175     25.98666713           1e+50
                    1.7            -2.8           0.225     25.98691324           1e+50
                    1.7            -2.8           0.275     25.98728759           1e+50
                    1.7            -2.8           0.325     25.98777076           1e+50
                    1.7            -2.8           0.375     25.98835878           1e+50
                    1.7            -2.8           0.425     25.98905385           1e+50
                    1.7            -2.8           0.475     25.98986187           1e+50
                    1.7            -2.8           0.525     25.99089816           1e+50
                    1.7            -2.8           0.575     25.99196386           1e+50
                    1.7            -2.8           0.625     25.99318114           1e+50
                    1.7            -2.8           0.675     25.99457334           1e+50
                    1.7            -2.8           0.725     25.99617349           1e+50
                    1.7            -2.8           0.775     25.99803066           1e+50
                    1.7            -2.7           0.025      26.3727171           1e+50
                    1.7            -2.7           0.075     26.35262322           1e+50
                    1.7            -2.7           0.125     26.35165639           1e+50
                    1.7            -2.7           0.175     26.35164341           1e+50
                    1.7            -2.7           0.225     26.35192124           1e+50
                    1.7            -2.7           0.275     26.35237093           1e+50
                    1.7            -2.7           0.325     26.35296094           1e+50
                    1.7            -2.7           0.375     26.35368341           1e+50
                    1.7            -2.7           0.425     26.35453984           1e+50
                    1.7            -2.7           0.475     26.35553679           1e+50
                    1.7            -2.7           0.525     26.35668497           1e+50
                    1.7            -2.7           0.575     26.35784887           1e+50
                    1.7            -2.7           0.625     26.35934863           1e+50
                    1.7            -2.7           0.675     26.36106376           1e+50
                    1.7            -2.7           0.725     26.36303471           1e+50
                    1.7            -2.7           0.775     26.36532166           1e+50
                    1.7            -2.6           0.025           1e+50           1e+50
                    1.7            -2.6           0.075     26.85645059           1e+50
                    1.7            -2.6           0.125     26.85488617           1e+50
                    1.7            -2.6           0.175     26.85476909           1e+50
                    1.7            -2.6           0.225     26.85506706           1e+50
                    1.7            -2.6           0.275     26.85559518           1e+50
                    1.7            -2.6           0.325     26.85630331           1e+50
                    1.7            -2.6           0.375     26.85717748           1e+50
                    1.7            -2.6           0.425     26.85821741           1e+50
                    1.7            -2.6           0.475     26.85943007           1e+50
                    1.7            -2.6           0.525     26.86082795           1e+50
                    1.7            -2.6           0.575     26.86242912           1e+50
                    1.7            -2.6           0.625     26.86425847           1e+50
                    1.7            -2.6           0.675     26.86635057           1e+50
                    1.7            -2.6           0.725     26.86875452           1e+50
                    1.7            -2.6           0.775      26.8715434           1e+50
                    1.7            -2.5           0.025           1e+50           1e+50
                    1.7            -2.5           0.075     27.55015577           1e+50
                    1.7            -2.5           0.125     27.54765727           1e+50
                    1.7            -2.5           0.175     27.54735924           1e+50
                    1.7            -2.5           0.225     27.54765787           1e+50
                    1.7            -2.5           0.275     27.54826723           1e+50
                    1.7            -2.5           0.325      27.5491086           1e+50
                    1.7            -2.5           0.375      27.5501582           1e+50
                    1.7            -2.5           0.425     27.55141264           1e+50
                    1.7            -2.5           0.475     27.55287874           1e+50
                    1.7            -2.5           0.525     27.55457105           1e+50
                    1.7            -2.5           0.575     27.55651048           1e+50
                    1.7            -2.5           0.625     27.55872706           1e+50
                    1.7            -2.5           0.675     27.56126245           1e+50
                    1.7            -2.5           0.725     27.56417553           1e+50
                    1.7            -2.5           0.775     27.56755484           1e+50
                    1.7            -2.4           0.025           1e+50           1e+50
                    1.7            -2.4           0.075     28.49293257           1e+50
                    1.7            -2.4           0.125       28.489014           1e+50
                    1.7            -2.4           0.175     28.48841996           1e+50
                    1.7            -2.4           0.225     28.48868192           1e+50
                    1.7            -2.4           0.275     28.48936353           1e+50
                    1.7            -2.4           0.325     28.49034333           1e+50
                    1.7            -2.4           0.375     28.49158259           1e+50
                    1.7            -2.4           0.425     28.49307261           1e+50
                    1.7            -2.4           0.475     28.49481929           1e+50
                    1.7            -2.4           0.525     28.49683831           1e+50
                    1.7            -2.4           0.575     28.49915434           1e+50
                    1.7            -2.4           0.625     28.50180246           1e+50
                    1.7            -2.4           0.675      28.5048319           1e+50
                    1.7            -2.4           0.725       28.508313           1e+50
                    1.7            -2.4           0.775      28.5123508           1e+50
                    1.7            -2.3           0.025           1e+50           1e+50
                    1.7            -2.3           0.075     29.75503675           1e+50
                    1.7            -2.3           0.125     29.74903092           1e+50
                    1.7            -2.3           0.175     29.74798077           1e+50
                    1.7            -2.3           0.225      29.7481458           1e+50
                    1.7            -2.3           0.275     29.74887335           1e+50
                    1.7            -2.3           0.325     29.74998061           1e+50
                    1.7            -2.3           0.375     29.75140694           1e+50
                    1.7            -2.3           0.425     29.75313532           1e+50
                    1.7            -2.3           0.475     29.75516922           1e+50
                    1.7            -2.3           0.525     29.75752504           1e+50
                    1.7            -2.3           0.575     29.76023048           1e+50
                    1.7            -2.3           0.625     29.76332582           1e+50
                    1.7            -2.3           0.675     29.76686807           1e+50
                    1.7            -2.3           0.725     29.77093904           1e+50
                    1.7            -2.3           0.775     29.77566115           1e+50
                    1.7            -2.2           0.025           1e+50           1e+50
                    1.7            -2.2           0.075     31.41057219           1e+50
                    1.7            -2.2           0.125     31.40159128           1e+50
                    1.7            -2.2           0.175     31.39987599           1e+50
                    1.7            -2.2           0.225     31.39985882           1e+50
                    1.7            -2.2           0.275     31.40058659           1e+50
                    1.7            -2.2           0.325     31.40179167           1e+50
                    1.7            -2.2           0.375     31.40338274           1e+50
                    1.7            -2.2           0.425     31.40533055           1e+50
                    1.7            -2.2           0.475     31.40763406           1e+50
                    1.7            -2.2           0.525     31.41030925           1e+50
                    1.7            -2.2           0.575     31.41338603           1e+50
                    1.7            -2.2           0.625     31.41690925           1e+50
                    1.7            -2.2           0.675     31.42094321           1e+50
                    1.7            -2.2           0.725     31.42558042           1e+50
                    1.7            -2.2           0.775     31.43095994           1e+50
                    1.7            -2.1           0.025           1e+50           1e+50
                    1.7            -2.1           0.075     33.52858547           1e+50
                    1.7            -2.1           0.125     33.51551332           1e+50
                    1.7            -2.1           0.175       33.512884           1e+50
                    1.7            -2.1           0.225     33.51257609           1e+50
                    1.7            -2.1           0.275     33.51323688           1e+50
                    1.7            -2.1           0.325     33.51448695           1e+50
                    1.7            -2.1           0.375     33.51619431           1e+50
                    1.7            -2.1           0.425     33.51831281           1e+50
                    1.7            -2.1           0.475     33.52083442           1e+50
                    1.7            -2.1           0.525     33.52377295           1e+50
                    1.7            -2.1           0.575     33.52715917           1e+50
                    1.7            -2.1           0.625     33.53104115           1e+50
                    1.7            -2.1           0.675     33.53547753           1e+50
                    1.7            -2.1           0.725      33.5405923           1e+50
                    1.7            -2.1           0.775     33.54652714           1e+50
                    1.7              -2           0.025           1e+50           1e+50
                    1.7              -2           0.075     36.15831645           1e+50
                    1.7              -2           0.125     36.13983301           1e+50
                    1.7              -2           0.175     36.13603058           1e+50
                    1.7              -2           0.225     36.13531145           1e+50
                    1.7              -2           0.275     36.13582021           1e+50
                    1.7              -2           0.325     36.13703905           1e+50
                    1.7              -2           0.375     36.13878544           1e+50
                    1.7              -2           0.425     36.14099172           1e+50
                    1.7              -2           0.475     36.14364004           1e+50
                    1.7              -2           0.525        36.14674           1e+50
                    1.7              -2           0.575     36.15032126           1e+50
                    1.7              -2           0.625     36.15443301           1e+50
                    1.7              -2           0.675     36.15914824           1e+50
                    1.7              -2           0.725     36.16457393           1e+50
                    1.7              -2           0.775     36.17087176           1e+50
                    1.7            -1.9           0.025           1e+50           1e+50
                    1.7            -1.9           0.075     39.31389953           1e+50
                    1.7            -1.9           0.125     39.28845209           1e+50
                    1.7            -1.9           0.175     39.28325289           1e+50
                    1.7            -1.9           0.225     39.28201176           1e+50
                    1.7            -1.9           0.275     39.28227852           1e+50
                    1.7            -1.9           0.325     39.28337585           1e+50
                    1.7            -1.9           0.375     39.28506315           1e+50
                    1.7            -1.9           0.425     39.28724751           1e+50
                    1.7            -1.9           0.475     39.28989879           1e+50
                    1.7            -1.9           0.525      39.2930202           1e+50
                    1.7            -1.9           0.575     39.29663808           1e+50
                    1.7            -1.9           0.625         39.3008           1e+50
                    1.7            -1.9           0.675     39.30557855           1e+50
                    1.7            -1.9           0.725     39.31108139           1e+50
                    1.7            -1.9           0.775     39.31747205           1e+50
                    1.7            -1.8           0.025           1e+50           1e+50
                    1.7            -1.8           0.075     42.96028802           1e+50
                    1.7            -1.8           0.125     42.92574121           1e+50
                    1.7            -1.8           0.175     42.91901302           1e+50
                    1.7            -1.8           0.225     42.91717746           1e+50
                    1.7            -1.8           0.275     42.91712643           1e+50
                    1.7            -1.8           0.325     42.91801379           1e+50
                    1.7            -1.8           0.375     42.91953815           1e+50
                    1.7            -1.8           0.425     42.92157976           1e+50
                    1.7            -1.8           0.475     42.92409469           1e+50
                    1.7            -1.8           0.525     42.92707806           1e+50
                    1.7            -1.8           0.575     42.93055067           1e+50
                    1.7            -1.8           0.625     42.93455568           1e+50
                    1.7            -1.8           0.675     42.93916145           1e+50
                    1.7            -1.8           0.725     42.94447084           1e+50
                    1.7            -1.8           0.775     42.95064135           1e+50
                    1.7            -1.7           0.025           1e+50           1e+50
                    1.7            -1.7           0.075     47.00968053           1e+50
                    1.7            -1.7           0.125      46.9609445           1e+50
                    1.7            -1.7           0.175     46.95269331           1e+50
                    1.7            -1.7           0.225     46.95025651           1e+50
                    1.7            -1.7           0.275     46.94984681           1e+50
                    1.7            -1.7           0.325     46.95045701           1e+50
                    1.7            -1.7           0.375     46.95172903           1e+50
                    1.7            -1.7           0.425     46.95351786           1e+50
                    1.7            -1.7           0.475     46.95576595           1e+50
                    1.7            -1.7           0.525     46.95845951           1e+50
                    1.7            -1.7           0.575      46.9616122           1e+50
                    1.7            -1.7           0.625     46.96526031           1e+50
                    1.7            -1.7           0.675     46.96946442           1e+50
                    1.7            -1.7           0.725     46.97431757           1e+50
                    1.7            -1.7           0.775     46.97996327           1e+50
                    1.7            -1.6           0.025           1e+50           1e+50
                    1.7            -1.6           0.075           1e+50           1e+50
                    1.7            -1.6           0.125     51.25142845           1e+50
                    1.7            -1.6           0.175     51.24181931           1e+50
                    1.7            -1.6           0.225     51.23885742           1e+50
                    1.7            -1.6           0.275     51.23809856           1e+50
                    1.7            -1.6           0.325     51.23840184           1e+50
                    1.7            -1.6           0.375     51.23936458           1e+50
                    1.7            -1.6           0.425     51.24082182           1e+50
                    1.7            -1.6           0.475     51.24270453           1e+50
                    1.7            -1.6           0.525      51.2449905           1e+50
                    1.7            -1.6           0.575     51.24768563           1e+50
                    1.7            -1.6           0.625     51.25081774           1e+50
                    1.7            -1.6           0.675     51.25443705           1e+50
                    1.7            -1.6           0.725     51.25862269           1e+50
                    1.7            -1.6           0.775     51.26349824           1e+50
                    1.7            -1.5           0.025           1e+50           1e+50
                    1.7            -1.5           0.075           1e+50           1e+50
                    1.7            -1.5           0.125     55.60657771           1e+50
                    1.7            -1.5           0.175     55.59596806           1e+50
                    1.7            -1.5           0.225     55.59265882           1e+50
                    1.7            -1.5           0.275     55.59162113           1e+50
                    1.7            -1.5           0.325     55.59163306           1e+50
                    1.7            -1.5           0.375     55.59226926           1e+50
                    1.7            -1.5           0.425      55.5933546           1e+50
                    1.7            -1.5           0.475     55.59481316           1e+50
                    1.7            -1.5           0.525     55.59661627           1e+50
                    1.7            -1.5           0.575     55.59876259           1e+50
                    1.7            -1.5           0.625     55.60127097           1e+50
                    1.7            -1.5           0.675     55.60417977           1e+50
                    1.7            -1.5           0.725     55.60755167           1e+50
                    1.7            -1.5           0.775     55.61148601           1e+50
                    1.7            -1.4           0.025           1e+50           1e+50
                    1.7            -1.4           0.075           1e+50           1e+50
                    1.7            -1.4           0.125     59.78105815           1e+50
                    1.7            -1.4           0.175     59.77011768           1e+50
                    1.7            -1.4           0.225     59.76678603           1e+50
                    1.7            -1.4           0.275     59.76561767           1e+50
                    1.7            -1.4           0.325     59.76540531           1e+50
                    1.7            -1.4           0.375     59.76573808           1e+50
                    1.7            -1.4           0.425     59.76644711           1e+50
                    1.7            -1.4           0.475     59.76745743           1e+50
                    1.7            -1.4           0.525     59.76873784           1e+50
                    1.7            -1.4           0.575     59.77028161           1e+50
                    1.7            -1.4           0.625     59.77209909           1e+50
                    1.7            -1.4           0.675     59.77421632           1e+50
                    1.7            -1.4           0.725     59.77667803           1e+50
                    1.7            -1.4           0.775     59.77955653           1e+50
                    1.7            -1.3           0.025           1e+50           1e+50
                    1.7            -1.3           0.075           1e+50           1e+50
                    1.7            -1.3           0.125      63.4561325           1e+50
                    1.7            -1.3           0.175     63.44621644           1e+50
                    1.7            -1.3           0.225     63.44345332           1e+50
                    1.7            -1.3           0.275     63.44242344           1e+50
                    1.7            -1.3           0.325     63.44212177           1e+50
                    1.7            -1.3           0.375     63.44221825           1e+50
                    1.7            -1.3           0.425     63.44257836           1e+50
                    1.7            -1.3           0.475     63.44314161           1e+50
                    1.7            -1.3           0.525     63.44388111           1e+50
                    1.7            -1.3           0.575     63.44478828           1e+50
                    1.7            -1.3           0.625     63.44586667           1e+50
                    1.7            -1.3           0.675     63.44713029           1e+50
                    1.7            -1.3           0.725     63.44860508           1e+50
                    1.7            -1.3           0.775     63.45033413           1e+50
                    1.7            -1.2           0.025           1e+50           1e+50
                    1.7            -1.2           0.075           1e+50           1e+50
                    1.7            -1.2           0.125           1e+50           1e+50
                    1.7            -1.2           0.175     66.22241327           1e+50
                    1.7            -1.2           0.225     66.22126482           1e+50
                    1.7            -1.2           0.275     66.22082599           1e+50
                    1.7            -1.2           0.325     66.22066747           1e+50
                    1.7            -1.2           0.375     66.22065584           1e+50
                    1.7            -1.2           0.425     66.22073752           1e+50
                    1.7            -1.2           0.475     66.22088826           1e+50
                    1.7            -1.2           0.525      66.2210968           1e+50
                    1.7            -1.2           0.575     66.22135871           1e+50
                    1.7            -1.2           0.625     66.22167389           1e+50
                    1.7            -1.2           0.675     66.22204574           1e+50
                    1.7            -1.2           0.725     66.22248143           1e+50
                    1.7            -1.2           0.775     66.22299336           1e+50
                    1.7            -1.1           0.025           1e+50           1e+50
                    1.7            -1.1           0.075           1e+50           1e+50
                    1.7            -1.1           0.125           1e+50           1e+50
                    1.7            -1.1           0.175     67.64021116           1e+50
                    1.7            -1.1           0.225     67.64250139           1e+50
                    1.7            -1.1           0.275     67.64335273           1e+50
                    1.7            -1.1           0.325     67.64369423           1e+50
                    1.7            -1.1           0.375     67.64378271           1e+50
                    1.7            -1.1           0.425      67.6437173           1e+50
                    1.7            -1.1           0.475     67.64354238           1e+50
                    1.7            -1.1           0.525     67.64327876           1e+50
                    1.7            -1.1           0.575     67.64293529           1e+50
                    1.7            -1.1           0.625      67.6425135           1e+50
                    1.7            -1.1           0.675      67.6420092           1e+50
