# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Tue Nov 16 10:52:10 2021
#
# Command line:   ./nu-tmp-gFe14 -f 4 -a PARAM_SCAN --no-ih --bf-spectrum -p DM41,-2.,2.,20,LOGSCALE -p s22thmue,-4.,0.,20,LOGSCALE -p Um4,0.025,0.775,15 -e MUBOONE 
#
# Computing slice 1 of 1 in parallel environment.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   MUBOONE
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   microBooNE
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    20  0x1
#     s22thmue,         -4,          0,    20  0x1
#          Um4,      0.025,      0.775,    15  0x0
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x2
#
# Initializing microBooNE code ...
# Flags in MicroBooNE code: OSC_NO_NUBAR OSC_NO_NUMU MUBOONE_SENSITIVITY 
# General parameter scan
#
#                  DM41        s22thmue             Um4       chi2_NH          chi2_IH
                    1.4            -3.6           0.475   0.01325057657           1e+50
                    1.4            -3.6           0.525   0.01329693579           1e+50
                    1.4            -3.6           0.575   0.01335007676           1e+50
                    1.4            -3.6           0.625   0.01341092985           1e+50
                    1.4            -3.6           0.675     0.013480761           1e+50
                    1.4            -3.6           0.725   0.01356135501           1e+50
                    1.4            -3.6           0.775   0.01365535857           1e+50
                    1.4            -3.4           0.025   0.03334428124           1e+50
                    1.4            -3.4           0.075    0.0331166701           1e+50
                    1.4            -3.4           0.125   0.03311455286           1e+50
                    1.4            -3.4           0.175   0.03313360906           1e+50
                    1.4            -3.4           0.225   0.03316389687           1e+50
                    1.4            -3.4           0.275   0.03320380437           1e+50
                    1.4            -3.4           0.325    0.0332531555           1e+50
                    1.4            -3.4           0.375   0.03331223902           1e+50
                    1.4            -3.4           0.425   0.03338160388           1e+50
                    1.4            -3.4           0.475   0.03346202585           1e+50
                    1.4            -3.4           0.525   0.03355453621           1e+50
                    1.4            -3.4           0.575   0.03366049287           1e+50
                    1.4            -3.4           0.625   0.03378170288           1e+50
                    1.4            -3.4           0.675   0.03392062691           1e+50
                    1.4            -3.4           0.725   0.03408073552           1e+50
                    1.4            -3.4           0.775   0.03426717537           1e+50
                    1.4            -3.2           0.025   0.08340831505           1e+50
                    1.4            -3.2           0.075   0.08266731574           1e+50
                    1.4            -3.2           0.125   0.08264227847           1e+50
                    1.4            -3.2           0.175   0.08267397603           1e+50
                    1.4            -3.2           0.225   0.08273105843           1e+50
                    1.4            -3.2           0.275   0.08280814544           1e+50
                    1.4            -3.2           0.325   0.08290422082           1e+50
                    1.4            -3.2           0.375   0.08301957908           1e+50
                    1.4            -3.2           0.425   0.08315515618           1e+50
                    1.4            -3.2           0.475   0.08331238049           1e+50
                    1.4            -3.2           0.525   0.08349319641           1e+50
                    1.4            -3.2           0.575   0.08370018732           1e+50
                    1.4            -3.2           0.625   0.08393680866           1e+50
                    1.4            -3.2           0.675   0.08420775932           1e+50
                    1.4            -3.2           0.725   0.08451968567           1e+50
                    1.4            -3.2           0.775   0.08488244221           1e+50
                    1.4              -3           0.025    0.2048934413           1e+50
                    1.4              -3           0.075    0.2025014331           1e+50
                    1.4              -3           0.125      0.20238987           1e+50
                    1.4              -3           0.175    0.2024330619           1e+50
                    1.4              -3           0.225    0.2025348861           1e+50
                    1.4              -3           0.275     0.202678348           1e+50
                    1.4              -3           0.325    0.2028594986           1e+50
                    1.4              -3           0.375    0.2030781092           1e+50
                    1.4              -3           0.425    0.2033355823           1e+50
                    1.4              -3           0.475    0.2036344161           1e+50
                    1.4              -3           0.525    0.2039781541           1e+50
                    1.4              -3           0.575    0.2043715757           1e+50
                    1.4              -3           0.625    0.2048211048           1e+50
                    1.4              -3           0.675    0.2053355286           1e+50
                    1.4              -3           0.725    0.2059272647           1e+50
                    1.4              -3           0.775    0.2066147449           1e+50
                    1.4            -2.8           0.025    0.4913703148           1e+50
                    1.4            -2.8           0.075      0.48353033           1e+50
                    1.4            -2.8           0.125    0.4831368407           1e+50
                    1.4            -2.8           0.175    0.4831655145           1e+50
                    1.4            -2.8           0.225    0.4833318111           1e+50
                    1.4            -2.8           0.275    0.4835847708           1e+50
                    1.4            -2.8           0.325    0.4839112944           1e+50
                    1.4            -2.8           0.375    0.4843087023           1e+50
                    1.4            -2.8           0.425     0.484778515           1e+50
                    1.4            -2.8           0.475    0.4853247388           1e+50
                    1.4            -2.8           0.525    0.4859535011           1e+50
                    1.4            -2.8           0.575    0.4866732799           1e+50
                    1.4            -2.8           0.625    0.4874955887           1e+50
                    1.4            -2.8           0.675    0.4884362488           1e+50
                    1.4            -2.8           0.725    0.4895176678           1e+50
                    1.4            -2.8           0.775    0.4907731403           1e+50
                    1.4            -2.6           0.025           1e+50           1e+50
                    1.4            -2.6           0.075     1.114506765           1e+50
                    1.4            -2.6           0.125      1.11328825           1e+50
                    1.4            -2.6           0.175     1.113197058           1e+50
                    1.4            -2.6           0.225     1.113429131           1e+50
                    1.4            -2.6           0.275     1.113840466           1e+50
                    1.4            -2.6           0.325     1.114392041           1e+50
                    1.4            -2.6           0.375     1.115072991           1e+50
                    1.4            -2.6           0.425     1.115883129           1e+50
                    1.4            -2.6           0.475     1.116827935           1e+50
                    1.4            -2.6           0.525     1.117917174           1e+50
                    1.4            -2.6           0.575     1.119164974           1e+50
                    1.4            -2.6           0.625     1.120590834           1e+50
                    1.4            -2.6           0.675     1.122221788           1e+50
                    1.4            -2.6           0.725     1.124096234           1e+50
                    1.4            -2.6           0.775     1.126271336           1e+50
                    1.4            -2.4           0.025           1e+50           1e+50
                    1.4            -2.4           0.075     2.446982386           1e+50
                    1.4            -2.4           0.125     2.443595363           1e+50
                    1.4            -2.4           0.175     2.443081957           1e+50
                    1.4            -2.4           0.225     2.443308357           1e+50
                    1.4            -2.4           0.275     2.443897446           1e+50
                    1.4            -2.4           0.325     2.444744291           1e+50
                    1.4            -2.4           0.375     2.445815449           1e+50
                    1.4            -2.4           0.425     2.447103444           1e+50
                    1.4            -2.4           0.475     2.448613423           1e+50
                    1.4            -2.4           0.525     2.450359005           1e+50
                    1.4            -2.4           0.575     2.452361587           1e+50
                    1.4            -2.4           0.625      2.45465162           1e+50
                    1.4            -2.4           0.675      2.45727179           1e+50
                    1.4            -2.4           0.725     2.460283095           1e+50
                    1.4            -2.4           0.775     2.463776642           1e+50
                    1.4            -2.2           0.025           1e+50           1e+50
                    1.4            -2.2           0.075      5.03487473           1e+50
                    1.4            -2.2           0.125     5.026428574           1e+50
                    1.4            -2.2           0.175     5.024815723           1e+50
                    1.4            -2.2           0.225     5.024799572           1e+50
                    1.4            -2.2           0.275     5.025483878           1e+50
                    1.4            -2.2           0.325     5.026617005           1e+50
                    1.4            -2.2           0.375      5.02811316           1e+50
                    1.4            -2.2           0.425     5.029944874           1e+50
                    1.4            -2.2           0.475     5.032111256           1e+50
                    1.4            -2.2           0.525     5.034627406           1e+50
                    1.4            -2.2           0.575     5.037521557           1e+50
                    1.4            -2.2           0.625     5.040836027           1e+50
                    1.4            -2.2           0.675      5.04463139           1e+50
                    1.4            -2.2           0.725      5.04899506           1e+50
                    1.4            -2.2           0.775     5.054058134           1e+50
                    1.4              -2           0.025           1e+50           1e+50
                    1.4              -2           0.075     9.533011474           1e+50
                    1.4              -2           0.125      9.51424837           1e+50
                    1.4              -2           0.175     9.510389662           1e+50
                    1.4              -2           0.225     9.509659924           1e+50
                    1.4              -2           0.275     9.510176186           1e+50
                    1.4              -2           0.325     9.511413009           1e+50
                    1.4              -2           0.375      9.51318525           1e+50
                    1.4              -2           0.425     9.515424321           1e+50
                    1.4              -2           0.475     9.518112181           1e+50
                    1.4              -2           0.525     9.521258685           1e+50
                    1.4              -2           0.575     9.524894079           1e+50
                    1.4              -2           0.625     9.529068445           1e+50
                    1.4              -2           0.675     9.533856087           1e+50
                    1.4              -2           0.725     9.539365918           1e+50
                    1.4              -2           0.775     9.545762509           1e+50
                    1.4            -1.8           0.025           1e+50           1e+50
                    1.4            -1.8           0.075      16.3295203           1e+50
                    1.4            -1.8           0.125     16.29150129           1e+50
                    1.4            -1.8           0.175     16.28409821           1e+50
                    1.4            -1.8           0.225     16.28207882           1e+50
                    1.4            -1.8           0.275     16.28202267           1e+50
                    1.4            -1.8           0.325     16.28299889           1e+50
                    1.4            -1.8           0.375     16.28467595           1e+50
                    1.4            -1.8           0.425     16.28692221           1e+50
                    1.4            -1.8           0.475     16.28968945           1e+50
                    1.4            -1.8           0.525     16.29297242           1e+50
                    1.4            -1.8           0.575     16.29679417           1e+50
                    1.4            -1.8           0.625     16.30120239           1e+50
                    1.4            -1.8           0.675     16.30627256           1e+50
                    1.4            -1.8           0.725     16.31211831           1e+50
                    1.4            -1.8           0.775     16.31891336           1e+50
                    1.4            -1.6           0.025           1e+50           1e+50
                    1.4            -1.6           0.075           1e+50           1e+50
                    1.4            -1.6           0.125     24.95530303           1e+50
                    1.4            -1.6           0.175     24.94366022           1e+50
                    1.4            -1.6           0.225     24.94007256           1e+50
                    1.4            -1.6           0.275     24.93915347           1e+50
                    1.4            -1.6           0.325     24.93952079           1e+50
                    1.4            -1.6           0.375     24.94068684           1e+50
                    1.4            -1.6           0.425     24.94245193           1e+50
                    1.4            -1.6           0.475     24.94473257           1e+50
                    1.4            -1.6           0.525     24.94750196           1e+50
                    1.4            -1.6           0.575     24.95076744           1e+50
                    1.4            -1.6           0.625     24.95456291           1e+50
                    1.4            -1.6           0.675     24.95894948           1e+50
                    1.4            -1.6           0.725     24.96402339           1e+50
                    1.4            -1.6           0.775     24.96982917           1e+50
                    1.4            -1.4           0.025           1e+50           1e+50
                    1.4            -1.4           0.075           1e+50           1e+50
                    1.4            -1.4           0.125     34.17887213           1e+50
                    1.4            -1.4           0.175     34.16291315           1e+50
                    1.4            -1.4           0.225     34.15805771           1e+50
                    1.4            -1.4           0.275     34.15635547           1e+50
                    1.4            -1.4           0.325     34.15604609           1e+50
                    1.4            -1.4           0.375     34.15653089           1e+50
                    1.4            -1.4           0.425     34.15756389           1e+50
                    1.4            -1.4           0.475     34.15903602           1e+50
                    1.4            -1.4           0.525     34.16090197           1e+50
                    1.4            -1.4           0.575     34.16315211           1e+50
                    1.4            -1.4           0.625     34.16580179           1e+50
                    1.4            -1.4           0.675     34.16888927           1e+50
                    1.4            -1.4           0.725     34.17248012           1e+50
                    1.4            -1.4           0.775     34.17668038           1e+50
                    1.4            -1.2           0.025           1e+50           1e+50
                    1.4            -1.2           0.075           1e+50           1e+50
                    1.4            -1.2           0.125           1e+50           1e+50
                    1.4            -1.2           0.175     42.34963077           1e+50
                    1.4            -1.2           0.225     42.34409118           1e+50
                    1.4            -1.2           0.275     42.34198206           1e+50
                    1.4            -1.2           0.325     42.34122118           1e+50
                    1.4            -1.2           0.375     42.34116533           1e+50
                    1.4            -1.2           0.425     42.34155732           1e+50
                    1.4            -1.2           0.475     42.34228105           1e+50
                    1.4            -1.2           0.525     42.34328311           1e+50
                    1.4            -1.2           0.575     42.34454298           1e+50
                    1.4            -1.2           0.625     42.34606104           1e+50
                    1.4            -1.2           0.675     42.34785485           1e+50
                    1.4            -1.2           0.725     42.34996047           1e+50
                    1.4            -1.2           0.775      42.3524398           1e+50
                    1.4              -1           0.025           1e+50           1e+50
                    1.4              -1           0.075           1e+50           1e+50
                    1.4              -1           0.125           1e+50           1e+50
                    1.4              -1           0.175     48.52057808           1e+50
                    1.4              -1           0.225     48.51428284           1e+50
                    1.4              -1           0.275     48.51215974           1e+50
                    1.4              -1           0.325     48.51126279           1e+50
                    1.4              -1           0.375     48.51093839           1e+50
                    1.4              -1           0.425     48.51094688           1e+50
                    1.4              -1           0.475     48.51118243           1e+50
                    1.4              -1           0.525      48.5115946           1e+50
                    1.4              -1           0.575     48.51216025           1e+50
                    1.4              -1           0.625      48.5128721           1e+50
                    1.4              -1           0.675     48.51373449           1e+50
                    1.4              -1           0.725     48.51476302           1e+50
                    1.4              -1           0.775     48.51598773           1e+50
                    1.4            -0.8           0.025           1e+50           1e+50
                    1.4            -0.8           0.075           1e+50           1e+50
                    1.4            -0.8           0.125           1e+50           1e+50
                    1.4            -0.8           0.175           1e+50           1e+50
                    1.4            -0.8           0.225     52.62779023           1e+50
                    1.4            -0.8           0.275     52.62567702           1e+50
                    1.4            -0.8           0.325     52.62485039           1e+50
                    1.4            -0.8           0.375     52.62447913           1e+50
                    1.4            -0.8           0.425     52.62434168           1e+50
                    1.4            -0.8           0.475     52.62434927           1e+50
                    1.4            -0.8           0.525     52.62446054           1e+50
                    1.4            -0.8           0.575      52.6246553           1e+50
                    1.4            -0.8           0.625      52.6249247           1e+50
                    1.4            -0.8           0.675     52.62526727           1e+50
                    1.4            -0.8           0.725     52.62568782           1e+50
                    1.4            -0.8           0.775     52.62619854           1e+50
                    1.4            -0.6           0.025           1e+50           1e+50
                    1.4            -0.6           0.075           1e+50           1e+50
                    1.4            -0.6           0.125           1e+50           1e+50
                    1.4            -0.6           0.175           1e+50           1e+50
                    1.4            -0.6           0.225           1e+50           1e+50
                    1.4            -0.6           0.275     55.14057275           1e+50
                    1.4            -0.6           0.325     55.13977326           1e+50
                    1.4            -0.6           0.375     55.13945825           1e+50
                    1.4            -0.6           0.425     55.13931122           1e+50
                    1.4            -0.6           0.475     55.13925314           1e+50
                    1.4            -0.6           0.525     55.13925199           1e+50
                    1.4            -0.6           0.575     55.13929261           1e+50
                    1.4            -0.6           0.625     55.13936772           1e+50
                    1.4            -0.6           0.675      55.1394745           1e+50
                    1.4            -0.6           0.725     55.13961346           1e+50
                    1.4            -0.6           0.775     55.13978854           1e+50
                    1.4            -0.4           0.025           1e+50           1e+50
                    1.4            -0.4           0.075           1e+50           1e+50
                    1.4            -0.4           0.125           1e+50           1e+50
                    1.4            -0.4           0.175           1e+50           1e+50
                    1.4            -0.4           0.225           1e+50           1e+50
                    1.4            -0.4           0.275           1e+50           1e+50
                    1.4            -0.4           0.325           1e+50           1e+50
                    1.4            -0.4           0.375     56.58349978           1e+50
                    1.4            -0.4           0.425     56.58337943           1e+50
                    1.4            -0.4           0.475       56.583324           1e+50
                    1.4            -0.4           0.525      56.5833002           1e+50
                    1.4            -0.4           0.575     56.58329628           1e+50
                    1.4            -0.4           0.625     56.58330699           1e+50
                    1.4            -0.4           0.675     56.58332997           1e+50
                    1.4            -0.4           0.725     56.58336461           1e+50
                    1.4            -0.4           0.775     56.58341184           1e+50
                    1.4            -0.2           0.025           1e+50           1e+50
                    1.4            -0.2           0.075           1e+50           1e+50
                    1.4            -0.2           0.125           1e+50           1e+50
                    1.4            -0.2           0.175           1e+50           1e+50
                    1.4            -0.2           0.225           1e+50           1e+50
                    1.4            -0.2           0.275           1e+50           1e+50
                    1.4            -0.2           0.325           1e+50           1e+50
                    1.4            -0.2           0.375           1e+50           1e+50
                    1.4            -0.2           0.425           1e+50           1e+50
                    1.4            -0.2           0.475     57.39867456           1e+50
                    1.4            -0.2           0.525     57.39865271           1e+50
                    1.4            -0.2           0.575     57.39864355           1e+50
                    1.4            -0.2           0.625     57.39864074           1e+50
                    1.4            -0.2           0.675      57.3986423           1e+50
                    1.4            -0.2           0.725     57.39864752           1e+50
                    1.4            -0.2           0.775     57.39865652           1e+50
                    1.4               0           0.025           1e+50           1e+50
                    1.4               0           0.075           1e+50           1e+50
                    1.4               0           0.125           1e+50           1e+50
                    1.4               0           0.175           1e+50           1e+50
                    1.4               0           0.225           1e+50           1e+50
                    1.4               0           0.275           1e+50           1e+50
                    1.4               0           0.325           1e+50           1e+50
                    1.4               0           0.375           1e+50           1e+50
                    1.4               0           0.425           1e+50           1e+50
                    1.4               0           0.475           1e+50           1e+50
                    1.4               0           0.525           1e+50           1e+50
                    1.4               0           0.575           1e+50           1e+50
                    1.4               0           0.625           1e+50           1e+50
                    1.4               0           0.675           1e+50           1e+50
                    1.4               0           0.725           1e+50           1e+50
                    1.4               0           0.775           1e+50           1e+50
                    1.6              -4           0.025  0.001979628688           1e+50
                    1.6              -4           0.075   0.00197382108           1e+50
                    1.6              -4           0.125  0.001975171071           1e+50
                    1.6              -4           0.175  0.001977871313           1e+50
                    1.6              -4           0.225  0.001981649526           1e+50
                    1.6              -4           0.275  0.001986487922           1e+50
                    1.6              -4           0.325  0.001992421135           1e+50
                    1.6              -4           0.375  0.001999509349           1e+50
                    1.6              -4           0.425  0.002007834941           1e+50
                    1.6              -4           0.475  0.002017505367           1e+50
                    1.6              -4           0.525  0.002028659681           1e+50
                    1.6              -4           0.575  0.002041479154           1e+50
                    1.6              -4           0.625  0.002056204083           1e+50
                    1.6              -4           0.675  0.002073161313           1e+50
                    1.6              -4           0.725  0.002092811828           1e+50
                    1.6              -4           0.775  0.002115839621           1e+50
                    1.6            -3.8           0.025  0.005143413145           1e+50
                    1.6            -3.8           0.075  0.005123015081           1e+50
                    1.6            -3.8           0.125  0.005125166109           1e+50
                    1.6            -3.8           0.175  0.005130586261           1e+50
                    1.6            -3.8           0.225  0.005138342821           1e+50
                    1.6            -3.8           0.275  0.005148326752           1e+50
                    1.6            -3.8           0.325  0.005160584957           1e+50
                    1.6            -3.8           0.375  0.005175228585           1e+50
                    1.6            -3.8           0.425  0.005192417427           1e+50
                    1.6            -3.8           0.475  0.005212362869           1e+50
                    1.6            -3.8           0.525  0.005235339745           1e+50
                    1.6            -3.8           0.575  0.005261706903           1e+50
                    1.6            -3.8           0.625  0.005291940254           1e+50
                    1.6            -3.8           0.675  0.005326687063           1e+50
                    1.6            -3.8           0.725  0.005366859958           1e+50
                    1.6            -3.8           0.775   0.00541381247           1e+50
                    1.6            -3.6           0.025   0.01321028964           1e+50
                    1.6            -3.6           0.075    0.0131411404           1e+50
                    1.6            -3.6           0.125   0.01314342533           1e+50
                    1.6            -3.6           0.175   0.01315390313           1e+50
                    1.6            -3.6           0.225   0.01316948057           1e+50
                    1.6            -3.6           0.275   0.01318970713           1e+50
                    1.6            -3.6           0.325   0.01321460506           1e+50
                    1.6            -3.6           0.375   0.01324436655           1e+50
                    1.6            -3.6           0.425   0.01327929421           1e+50
                    1.6            -3.6           0.475   0.01331979811           1e+50
                    1.6            -3.6           0.525   0.01336641582           1e+50
                    1.6            -3.6           0.575    0.0134198515           1e+50
                    1.6            -3.6           0.625   0.01348103992           1e+50
                    1.6            -3.6           0.675   0.01355125314           1e+50
                    1.6            -3.6           0.725   0.01363228446           1e+50
                    1.6            -3.6           0.775   0.01372679321           1e+50
                    1.6            -3.4           0.025   0.03351774745           1e+50
                    1.6            -3.4           0.075   0.03328889794           1e+50
                    1.6            -3.4           0.125   0.03328676912           1e+50
                    1.6            -3.4           0.175   0.03330592949           1e+50
                    1.6            -3.4           0.225   0.03333638271           1e+50
                    1.6            -3.4           0.275   0.03337650778           1e+50
                    1.6            -3.4           0.325   0.03342612744           1e+50
                    1.6            -3.4           0.375   0.03348553167           1e+50
                    1.6            -3.4           0.425   0.03355527195           1e+50
                    1.6            -3.4           0.475    0.0336361277           1e+50
                    1.6            -3.4           0.525    0.0337291351           1e+50
                    1.6            -3.4           0.575   0.03383565853           1e+50
                    1.6            -3.4           0.625   0.03395751355           1e+50
                    1.6            -3.4           0.675   0.03409717256           1e+50
                    1.6            -3.4           0.725   0.03425812252           1e+50
                    1.6            -3.4           0.775   0.03444553452           1e+50
                    1.6            -3.2           0.025   0.08383907539           1e+50
                    1.6            -3.2           0.075   0.08309419863           1e+50
                    1.6            -3.2           0.125   0.08306902944           1e+50
                    1.6            -3.2           0.175   0.08310089402           1e+50
                    1.6            -3.2           0.225   0.08315827701           1e+50
                    1.6            -3.2           0.275   0.08323576942           1e+50
                    1.6            -3.2           0.325   0.08333234925           1e+50
                    1.6            -3.2           0.375   0.08344831198           1e+50
                    1.6            -3.2           0.425   0.08358459783           1e+50
                    1.6            -3.2           0.475   0.08374264183           1e+50
                    1.6            -3.2           0.525   0.08392439743           1e+50
                    1.6            -3.2           0.575   0.08413246015           1e+50
                    1.6            -3.2           0.625   0.08437029685           1e+50
                    1.6            -3.2           0.675   0.08464263636           1e+50
                    1.6            -3.2           0.725   0.08495615293           1e+50
                    1.6            -3.2           0.775    0.0853207551           1e+50
                    1.6              -3           0.025    0.2059398014           1e+50
                    1.6              -3           0.075    0.2035357455           1e+50
                    1.6              -3           0.125    0.2034236148           1e+50
                    1.6              -3           0.175    0.2034670265           1e+50
                    1.6              -3           0.225    0.2035693685           1e+50
                    1.6              -3           0.275    0.2037135594           1e+50
                    1.6              -3           0.325    0.2038956291           1e+50
                    1.6              -3           0.375    0.2041153471           1e+50
                    1.6              -3           0.425     0.204374122           1e+50
                    1.6              -3           0.475    0.2046744644           1e+50
                    1.6              -3           0.525     0.205019932           1e+50
                    1.6              -3           0.575    0.2054153273           1e+50
                    1.6              -3           0.625     0.205867104           1e+50
                    1.6              -3           0.675    0.2063840897           1e+50
                    1.6              -3           0.725    0.2069787601           1e+50
                    1.6              -3           0.775    0.2076696317           1e+50
                    1.6            -2.8           0.025     0.493838885           1e+50
                    1.6            -2.8           0.075    0.4859607034           1e+50
                    1.6            -2.8           0.125    0.4855652692           1e+50
                    1.6            -2.8           0.175    0.4855940849           1e+50
                    1.6            -2.8           0.225    0.4857612037           1e+50
                    1.6            -2.8           0.275     0.486015413           1e+50
                    1.6            -2.8           0.325    0.4863435482           1e+50
                    1.6            -2.8           0.375    0.4867429151           1e+50
                    1.6            -2.8           0.425    0.4872150399           1e+50
                    1.6            -2.8           0.475    0.4877639473           1e+50
                    1.6            -2.8           0.525    0.4883957923           1e+50
                    1.6            -2.8           0.575    0.4891190918           1e+50
                    1.6            -2.8           0.625    0.4899454119           1e+50
                    1.6            -2.8           0.675    0.4908906462           1e+50
                    1.6            -2.8           0.725     0.491977306           1e+50
                    1.6            -2.8           0.775    0.4932388378           1e+50
                    1.6            -2.6           0.025           1e+50           1e+50
                    1.6            -2.6           0.075     1.119990682           1e+50
                    1.6            -2.6           0.125     1.118766348           1e+50
                    1.6            -2.6           0.175      1.11867472           1e+50
                    1.6            -2.6           0.225     1.118907902           1e+50
                    1.6            -2.6           0.275     1.119321202           1e+50
                    1.6            -2.6           0.325     1.119875411           1e+50
                    1.6            -2.6           0.375     1.120559609           1e+50
                    1.6            -2.6           0.425     1.121373606           1e+50
                    1.6            -2.6           0.475     1.122322906           1e+50
                    1.6            -2.6           0.525     1.123417317           1e+50
                    1.6            -2.6           0.575     1.124671024           1e+50
                    1.6            -2.6           0.625      1.12610363           1e+50
                    1.6            -2.6           0.675     1.127742276           1e+50
                    1.6            -2.6           0.725     1.129625536           1e+50
                    1.6            -2.6           0.775      1.13181083           1e+50
                    1.6            -2.4           0.025           1e+50           1e+50
                    1.6            -2.4           0.075     2.458768924           1e+50
                    1.6            -2.4           0.125     2.455365571           1e+50
                    1.6            -2.4           0.175     2.454849687           1e+50
                    1.6            -2.4           0.225      2.45507718           1e+50
                    1.6            -2.4           0.275     2.455669113           1e+50
                    1.6            -2.4           0.325     2.456520043           1e+50
                    1.6            -2.4           0.375     2.457596367           1e+50
                    1.6            -2.4           0.425     2.458890565           1e+50
                    1.6            -2.4           0.475     2.460407811           1e+50
                    1.6            -2.4           0.525     2.462161785           1e+50
                    1.6            -2.4           0.575     2.464173983           1e+50
                    1.6            -2.4           0.625     2.466474992           1e+50
                    1.6            -2.4           0.675     2.469107693           1e+50
                    1.6            -2.4           0.725     2.472133386           1e+50
                    1.6            -2.4           0.775     2.475643542           1e+50
                    1.6            -2.2           0.025           1e+50           1e+50
                    1.6            -2.2           0.075     5.058613072           1e+50
                    1.6            -2.2           0.125     5.050124255           1e+50
                    1.6            -2.2           0.175     5.048503239           1e+50
                    1.6            -2.2           0.225     5.048487006           1e+50
                    1.6            -2.2           0.275     5.049174777           1e+50
                    1.6            -2.2           0.325     5.050313638           1e+50
                    1.6            -2.2           0.375     5.051817362           1e+50
                    1.6            -2.2           0.425     5.053658338           1e+50
                    1.6            -2.2           0.475     5.055835657           1e+50
                    1.6            -2.2           0.525     5.058364501           1e+50
                    1.6            -2.2           0.575     5.061273237           1e+50
                    1.6            -2.2           0.625     5.064604388           1e+50
                    1.6            -2.2           0.675     5.068418823           1e+50
                    1.6            -2.2           0.725     5.072804385           1e+50
                    1.6            -2.2           0.775     5.077892805           1e+50
                    1.6              -2           0.025           1e+50           1e+50
                    1.6              -2           0.075     9.577127238           1e+50
                    1.6              -2           0.125     9.558262965           1e+50
                    1.6              -2           0.175     9.554383396           1e+50
                    1.6              -2           0.225     9.553649711           1e+50
                    1.6              -2           0.275     9.554168766           1e+50
                    1.6              -2           0.325     9.555412277           1e+50
                    1.6              -2           0.375     9.557194098           1e+50
                    1.6              -2           0.425     9.559445269           1e+50
                    1.6              -2           0.475     9.562147645           1e+50
                    1.6              -2           0.525     9.565311132           1e+50
                    1.6              -2           0.575     9.568966121           1e+50
                    1.6              -2           0.625      9.57316298           1e+50
                    1.6              -2           0.675     9.577976396           1e+50
                    1.6              -2           0.725     9.583515853           1e+50
                    1.6              -2           0.775     9.589946793           1e+50
                    1.6            -1.8           0.025           1e+50           1e+50
                    1.6            -1.8           0.075     16.40279703           1e+50
                    1.6            -1.8           0.125     16.36456317           1e+50
                    1.6            -1.8           0.175     16.35711808           1e+50
                    1.6            -1.8           0.225     16.35508722           1e+50
                    1.6            -1.8           0.275     16.35503075           1e+50
                    1.6            -1.8           0.325     16.35601252           1e+50
                    1.6            -1.8           0.375     16.35769911           1e+50
                    1.6            -1.8           0.425     16.35995812           1e+50
                    1.6            -1.8           0.475     16.36274106           1e+50
                    1.6            -1.8           0.525     16.36604265           1e+50
                    1.6            -1.8           0.575     16.36988606           1e+50
                    1.6            -1.8           0.625     16.37431925           1e+50
                    1.6            -1.8           0.675     16.37941811           1e+50
                    1.6            -1.8           0.725     16.38529688           1e+50
                    1.6            -1.8           0.775      16.3921303           1e+50
                    1.6            -1.6           0.025           1e+50           1e+50
                    1.6            -1.6           0.075           1e+50           1e+50
                    1.6            -1.6           0.125     25.05807656           1e+50
                    1.6            -1.6           0.175     25.04637651           1e+50
                    1.6            -1.6           0.225     25.04277116           1e+50
                    1.6            -1.6           0.275     25.04184753           1e+50
                    1.6            -1.6           0.325     25.04221666           1e+50
                    1.6            -1.6           0.375     25.04338847           1e+50
                    1.6            -1.6           0.425     25.04516227           1e+50
                    1.6            -1.6           0.475     25.04745415           1e+50
                    1.6            -1.6           0.525     25.05023718           1e+50
                    1.6            -1.6           0.575     25.05351867           1e+50
                    1.6            -1.6           0.625      25.0573328           1e+50
                    1.6            -1.6           0.675     25.06174091           1e+50
                    1.6            -1.6           0.725     25.06683971           1e+50
                    1.6            -1.6           0.775     25.07278018           1e+50
                    1.6            -1.4           0.025           1e+50           1e+50
                    1.6            -1.4           0.075           1e+50           1e+50
                    1.6            -1.4           0.125     34.29494109           1e+50
                    1.6            -1.4           0.175      34.2789453           1e+50
                    1.6            -1.4           0.225     34.27407854           1e+50
                    1.6            -1.4           0.275     34.27237231           1e+50
                    1.6            -1.4           0.325     34.27206221           1e+50
                    1.6            -1.4           0.375     34.27254814           1e+50
                    1.6            -1.4           0.425     34.27358356           1e+50
